duration,packet_count,service,protocol_type,bytes_sent,bytes_received,total_bytes,avg_packet_size,source_ip,destination_ip,service_port,flag,timestamp,packet_loss,attack
407,1876,ssh,udp,6456,17784,24240,12.921108742004265,245.169.75.128,58.211.232.125,1422,FIN,1735505942,0.0733600504252515,0
372,3985,ftp,udp,11451,16317,27768,6.968130489335007,127.5.135.85,126.205.162.148,50582,SYN,1735505942,0.08713180225403352,0
361,4216,ftp,udp,12266,6672,18938,4.491935483870968,90.170.199.134,83.64.193.32,58965,URG,1735505942,0.006979037069988836,0
233,3708,ssh,tcp,10378,5069,15447,4.165857605177994,22.179.221.44,238.213.152.0,2120,FIN,1735505942,0.08216107214032081,0
443,1762,http,tcp,10618,6456,17074,9.690124858115778,17.110.128.32,28.123.149.126,62014,RST,1735505942,0.09252572000074868,0
397,4407,ssh,tcp,9134,5628,14762,3.349670977989562,151.116.151.255,49.154.40.81,48238,SYN,1735505942,0.0698840784235528,0
208,2941,ssh,udp,19830,12470,32300,10.982658959537572,105.144.153.23,238.96.90.222,2436,FIN,1735505942,0.003061325565407147,0
391,3898,http,tcp,11665,13876,25541,6.552334530528476,118.173.34.207,62.91.78.239,64229,URG,1735505942,0.02596700193343352,0
184,1064,ssh,udp,17547,17291,34838,32.74248120300752,58.124.127.255,226.55.107.130,51738,RST,1735505942,0.051623272623314946,0
168,828,ssh,udp,14279,11313,25592,30.908212560386474,53.1.23.222,241.250.71.208,24214,FIN,1735505942,0.07622340767181426,0
430,4214,ftp,udp,15217,18373,33590,7.9710488846701475,36.94.226.136,157.104.62.218,61340,RST,1735505942,0.09389306742235641,0
476,3327,ftp,tcp,17633,16579,34212,10.283137962128043,210.109.188.150,14.235.179.228,62098,ACK,1735505942,0.07378740755242398,0
339,1448,http,tcp,12370,15217,27587,19.051795580110497,233.97.71.248,63.203.11.162,60133,SYN,1735505942,0.08672456932719769,0
310,3646,http,tcp,14188,10796,24984,6.852441031267142,208.240.139.94,64.139.100.43,59018,ACK,1735505942,0.09960408311921559,0
315,2706,http,tcp,15278,13473,28751,10.62490761271249,3.152.254.181,193.16.78.102,1853,URG,1735505942,0.05463311896507407,0
433,2858,http,tcp,9231,10113,19344,6.768369489153254,117.145.58.15,4.18.222.77,46051,URG,1735505942,0.07320495491918858,0
275,4644,http,udp,11921,10062,21983,4.7336347975882855,120.229.120.158,25.209.140.150,61329,RST,1735505942,0.06331634426435138,0
472,2673,ftp,tcp,6877,17172,24049,8.997007108118218,94.38.137.167,49.49.175.128,7982,ACK,1735505942,0.07105755586010604,0
475,3668,ssh,tcp,15545,13146,28691,7.8219738276990185,22.239.254.229,177.6.215.3,27460,FIN,1735505942,0.06042324091073973,0
247,3908,ssh,tcp,19171,14125,33296,8.519959058341863,36.176.222.123,112.145.216.73,60313,URG,1735505942,0.03222201812699491,0
155,4085,http,udp,16477,5349,21826,5.342962056303549,192.115.107.203,179.23.111.58,11022,URG,1735505942,0.09037630939827065,0
55,4052,ftp,udp,19664,15936,35600,8.7857847976308,187.93.237.166,110.102.160.99,25587,SYN,1735505942,0.004578472607419737,0
471,123,ssh,tcp,9379,11598,20977,170.54471544715446,18.125.139.51,245.172.181.78,53846,SYN,1735505942,0.05249545558642654,0
190,841,http,tcp,6605,14264,20869,24.81450653983353,167.133.62.221,193.71.195.74,35265,ACK,1735505942,0.024606874783183463,0
403,4402,ftp,tcp,11249,15496,26745,6.075647432985007,46.47.213.66,57.218.144.142,12552,URG,1735505942,0.09079817890469374,0
458,1197,ftp,udp,19888,14734,34622,28.923976608187136,150.232.77.219,7.151.192.241,44127,SYN,1735505942,0.06319241674802863,0
453,4481,ftp,tcp,16347,12309,28656,6.395001115822361,202.171.232.8,73.87.254.162,13006,RST,1735505942,0.012799245523803938,0
449,843,http,tcp,5316,11915,17231,20.440094899169633,120.199.94.117,214.108.162.104,33578,ACK,1735505942,0.053616398516807134,0
223,1056,ssh,udp,18747,9582,28329,26.826704545454547,165.217.142.59,59.23.60.186,41696,RST,1735505942,0.04981881675246026,0
64,3064,ssh,tcp,15364,6581,21945,7.162206266318538,101.159.135.189,56.82.141.207,42084,SYN,1735505942,0.09452664891427787,0
481,2886,ssh,udp,11534,8651,20185,6.994109494109494,251.163.229.252,245.183.116.40,24223,FIN,1735505942,0.040951894881790324,0
462,3111,ssh,udp,13069,6952,20021,6.435551269688204,117.25.159.152,15.51.77.237,35742,FIN,1735505942,0.04062698705153335,0
70,3867,ssh,udp,10501,8450,18951,4.900698215671063,137.220.229.64,64.12.57.27,13246,URG,1735505942,0.053800068949253724,0
88,1441,ftp,tcp,15430,13425,28855,20.024288688410827,182.116.114.58,199.21.214.195,22368,FIN,1735505942,0.0999085751416448,0
408,2038,ssh,udp,11374,13826,25200,12.365063788027477,156.87.23.199,164.18.255.24,49167,ACK,1735505942,0.0037301277949827517,0
324,4659,ftp,udp,13238,10619,23857,5.120626743936467,138.71.185.99,86.187.40.168,58436,SYN,1735505942,0.026681930514132625,0
101,4701,ftp,tcp,16610,15670,32280,6.866624122527122,171.231.217.215,37.83.240.81,43895,SYN,1735505942,0.04054772894164527,0
147,4366,http,udp,10158,10266,20424,4.677966101694915,190.141.148.12,72.12.238.129,16297,SYN,1735505942,0.0588562793689907,0
149,1825,http,udp,19500,13666,33166,18.173150684931507,81.20.50.72,146.229.240.173,27863,SYN,1735505942,0.06216027126729439,0
371,1995,ssh,udp,16859,6421,23280,11.669172932330827,225.24.4.155,191.202.230.179,50519,FIN,1735505942,0.04461748170107249,0
458,1104,ssh,udp,11997,7256,19253,17.4393115942029,246.1.4.178,229.130.252.242,2232,FIN,1735505942,0.09822951061825302,0
313,2313,ftp,udp,18618,10156,28774,12.440121054907047,9.108.145.212,94.244.42.214,40246,RST,1735505942,0.012530754149931057,0
191,4924,ftp,tcp,5046,9468,14514,2.947603574329813,88.144.233.222,202.247.52.180,53518,RST,1735505942,0.02169061398422706,0
92,2427,http,udp,10520,19475,29995,12.358879274824886,44.22.199.117,81.226.251.136,51281,RST,1735505942,0.05170886849697091,0
97,3082,ftp,udp,6656,7423,14079,4.568137573004543,43.253.212.120,208.103.145.111,10253,ACK,1735505942,0.0680211434005241,0
105,1320,ftp,tcp,8541,6358,14899,11.287121212121212,67.102.8.225,234.93.205.140,1950,FIN,1735505942,0.09618888733487947,0
356,1970,ftp,udp,13150,5975,19125,9.708121827411167,39.227.224.17,91.233.15.62,20046,URG,1735505942,0.039556056670694985,0
183,629,ssh,tcp,15159,18099,33258,52.87440381558029,41.14.146.102,236.137.166.68,9379,FIN,1735505942,0.06310561063845563,0
354,4142,http,udp,9819,10378,20197,4.876146788990826,125.0.252.229,26.153.59.113,4835,URG,1735505942,0.080524337101241,0
343,1204,http,tcp,10944,18205,29149,24.210132890365447,30.218.25.228,74.4.255.170,37395,FIN,1735505942,0.0009743342990587656,0
208,760,ssh,udp,9133,16550,25683,33.79342105263158,10.200.3.108,149.250.20.5,17321,ACK,1735505942,0.0826146820162211,0
81,1445,http,tcp,5510,13610,19120,13.231833910034602,174.126.220.228,193.79.189.29,35013,FIN,1735505942,0.0613400781840841,0
228,3795,http,tcp,17127,7919,25046,6.59973649538867,106.174.53.246,70.153.128.225,23841,FIN,1735505942,0.07816947005219854,0
301,4217,http,tcp,13220,5085,18305,4.340763576001897,189.21.139.254,190.185.105.36,11316,ACK,1735505942,0.05590387524435689,0
480,704,ssh,udp,11225,6199,17424,24.75,181.148.126.223,31.97.83.69,58964,ACK,1735505942,0.03063796695849056,0
292,3804,http,udp,12197,12808,25005,6.573343848580442,149.123.172.233,24.114.134.200,34412,FIN,1735505942,0.0047237573141181936,0
377,511,http,udp,12095,8612,20707,40.522504892367905,72.0.192.196,12.188.123.82,35519,SYN,1735505942,0.06314269548522528,0
156,517,http,udp,9285,5445,14730,28.49129593810445,110.221.19.161,217.229.201.20,21274,RST,1735505942,0.053058034065953254,0
359,1680,http,udp,10839,12337,23176,13.795238095238096,141.146.242.244,123.251.34.36,10198,SYN,1735505942,0.006310989292113889,0
469,1401,http,udp,18255,8363,26618,18.999286224125626,9.2.246.178,238.101.251.153,39664,ACK,1735505942,0.04602203819885562,0
130,729,ftp,udp,16044,11068,27112,37.19067215363512,84.203.71.130,157.36.15.70,51419,FIN,1735505942,0.005795224032534518,0
421,864,ssh,tcp,6650,13536,20186,23.363425925925927,106.184.83.128,237.55.136.163,15039,SYN,1735505942,0.06843572546998883,0
180,3178,ssh,tcp,13740,16734,30474,9.589049716803022,185.227.246.223,140.108.243.101,50066,RST,1735505942,0.08735373986776826,0
202,1748,http,tcp,18110,9543,27653,15.81979405034325,236.109.157.63,216.8.105.57,37893,SYN,1735505942,0.024277045498609942,0
432,3067,ssh,udp,18800,11905,30705,10.011411803064885,62.236.32.178,96.70.32.47,13795,FIN,1735505942,0.08769652313779967,0
354,4244,http,udp,12972,9925,22897,5.395146088595665,93.198.244.15,81.126.104.142,59925,FIN,1735505942,0.09643324628712951,0
100,2178,http,tcp,6699,9240,15939,7.318181818181818,159.72.11.67,117.239.207.254,52158,URG,1735505942,0.03157814931544114,0
175,3109,ftp,tcp,17619,6587,24206,7.785783210035381,203.67.15.236,19.190.62.231,1132,ACK,1735505942,0.08105576175325606,0
131,276,ssh,tcp,13802,6609,20411,73.95289855072464,115.47.111.145,120.52.49.53,39039,RST,1735505942,0.01398069760456624,0
196,2246,http,tcp,12105,10096,22201,9.884683882457702,152.217.72.17,134.119.47.134,14994,ACK,1735505942,0.067620957125387,0
457,1332,ftp,udp,19394,13084,32478,24.382882882882882,174.91.148.145,72.165.52.41,27864,FIN,1735505942,0.05819560021386584,0
133,3702,ftp,udp,13690,15545,29235,7.897082658022691,193.25.35.249,19.237.143.62,20613,URG,1735505942,0.06624271275481713,0
215,2282,ftp,udp,11959,17566,29525,12.938212094653812,146.57.112.225,193.150.84.29,42505,RST,1735505942,0.06743350328845692,0
426,408,ssh,udp,14557,17287,31844,78.04901960784314,209.221.192.26,75.165.181.246,57894,FIN,1735505942,0.04396313685400958,0
60,1195,ssh,udp,7501,17711,25212,21.097907949790795,155.69.177.114,227.154.122.3,25482,URG,1735505942,0.07175574363418658,0
295,280,ftp,udp,5195,17785,22980,82.07142857142857,203.26.215.146,162.17.26.233,17399,SYN,1735505942,0.09835313261862663,0
500,482,http,tcp,9674,15127,24801,51.454356846473026,127.122.156.21,95.76.81.167,59976,ACK,1735505942,0.09810790362245346,0
276,531,ftp,tcp,15221,15198,30419,57.28625235404896,176.23.73.119,199.84.101.122,47487,RST,1735505942,0.042209024368858886,0
98,2421,http,udp,16141,14638,30779,12.713341594382486,218.23.201.180,15.141.214.143,3523,FIN,1735505942,0.05355945954244257,0
357,737,ftp,tcp,16340,18172,34512,46.827679782903665,209.6.58.172,130.129.40.10,22468,FIN,1735505942,0.03119739525117793,0
297,2782,ssh,tcp,14898,18071,32969,11.850826743350108,109.237.12.203,88.85.200.144,24043,URG,1735505942,0.08755750259204938,0
103,3986,ssh,udp,6791,17255,24046,6.032614149523332,219.5.140.96,196.228.13.69,24960,RST,1735505942,0.036635348584102105,0
232,2232,ssh,tcp,9333,19467,28800,12.903225806451612,200.206.94.106,56.130.155.117,57359,FIN,1735505942,0.07921897651805465,0
304,4559,ssh,udp,8967,16531,25498,5.5928931783285805,250.48.200.242,34.111.109.104,1465,URG,1735505942,0.07487266342491623,0
356,3189,ftp,tcp,15521,10437,25958,8.139855754154908,61.40.11.27,28.125.149.11,32139,RST,1735505942,0.07648040784720139,0
404,3181,http,tcp,6136,12313,18449,5.799748506758881,132.2.3.180,189.150.123.55,36182,FIN,1735505942,0.08754840046165169,0
317,471,ssh,udp,5880,9155,15035,31.92144373673036,105.155.213.73,78.230.229.163,29624,FIN,1735505942,0.010325158209649576,0
117,2594,ftp,udp,6447,18884,25331,9.765227447956823,181.218.113.193,96.254.49.59,57273,FIN,1735505942,0.09990533666772189,0
225,4367,http,udp,5350,7437,12787,2.9280970918250517,247.74.14.224,250.93.222.129,58727,URG,1735505942,0.07723018413429586,0
195,3858,http,udp,10645,13749,24394,6.322965266977708,22.151.147.85,194.106.111.203,31604,FIN,1735505942,0.018577494984111743,0
278,478,ssh,udp,19962,19907,39869,83.40794979079497,66.120.220.40,49.32.111.204,51576,RST,1735505942,0.047754781006351714,0
314,3639,ssh,udp,10083,9305,19388,5.32783731794449,242.180.216.190,126.90.162.200,62831,URG,1735505942,0.006152715188557934,0
248,1152,http,udp,19083,19789,38872,33.74305555555556,168.145.237.245,222.172.12.71,3472,RST,1735505942,0.08677390207532104,0
461,4830,http,tcp,16775,11439,28214,5.841407867494824,153.13.116.164,113.29.47.3,36309,SYN,1735505942,0.034251920444775784,0
57,4270,ssh,tcp,6478,17792,24270,5.68384074941452,137.252.121.232,189.2.61.218,13995,URG,1735505942,0.08827517657314304,0
361,4564,ssh,udp,14219,18801,33020,7.234881682734444,234.230.26.42,253.136.44.103,23413,URG,1735505942,0.08723795611214964,0
407,3431,ssh,udp,16712,18642,35354,10.304284465170504,137.170.5.187,207.169.73.8,40511,URG,1735505942,0.09365131502118806,0
487,148,ssh,tcp,7297,9128,16425,110.97972972972973,36.176.82.254,74.191.244.21,28790,URG,1735505942,0.056624170793160525,0
102,3718,ftp,tcp,10055,14112,24167,6.5,95.12.159.169,11.230.128.51,41147,ACK,1735505942,0.015209749096970426,0
477,1768,http,tcp,9958,18210,28168,15.93212669683258,177.99.40.109,85.211.138.221,62582,RST,1735505942,0.042787174782679654,0
313,1099,http,tcp,6087,14286,20373,18.53776160145587,107.65.60.188,183.239.60.133,51578,ACK,1735505942,0.012088913530224222,0
391,2018,ftp,tcp,13123,10920,24043,11.914271555996036,154.196.27.137,87.113.185.209,34390,RST,1735505942,0.01707607563517264,0
237,2506,http,tcp,12420,19783,32203,12.850359138068635,149.104.167.84,164.183.62.13,64059,URG,1735505942,0.0409481883503785,0
438,3321,ssh,tcp,6505,8169,14674,4.4185486299307435,247.74.42.216,185.241.148.190,62395,SYN,1735505942,0.0033412593352847852,0
437,2342,ssh,tcp,16721,10938,27659,11.80999146029035,94.14.103.173,81.102.132.89,13532,ACK,1735505942,0.004895917934099237,0
375,3074,ssh,tcp,13186,5439,18625,6.058880936890046,140.63.183.133,175.148.111.212,64162,SYN,1735505942,0.04173436154589025,0
132,1759,ftp,udp,11992,6407,18399,10.459920409323479,30.135.161.207,102.157.231.96,1312,RST,1735505942,0.06598655256963777,0
138,1633,ftp,tcp,19747,13792,33539,20.538273116962646,216.243.253.100,35.36.86.169,8395,SYN,1735505942,0.08682582316029043,0
204,652,ssh,udp,19216,19923,39139,60.02914110429448,108.218.251.171,1.191.237.245,37586,RST,1735505942,0.06984652880647739,0
126,953,ftp,tcp,14361,11128,25489,26.746065057712485,105.65.216.236,124.239.151.84,23165,FIN,1735505942,0.05769395537669138,0
192,1041,ssh,tcp,17682,13809,31491,30.2507204610951,114.174.181.113,27.156.15.67,47690,ACK,1735505942,0.09671421539613702,0
135,3632,ssh,udp,5233,11157,16390,4.512665198237886,126.66.209.162,139.131.36.78,6218,URG,1735505942,0.024637505414607533,0
484,3776,ftp,tcp,8643,6415,15058,3.9878177966101696,101.183.36.50,108.97.254.231,54927,SYN,1735505942,0.0646970885523924,0
297,2118,http,tcp,5422,10326,15748,7.435316336166195,16.241.70.120,0.5.135.217,40160,SYN,1735505942,0.006060141084250748,0
388,3921,ssh,tcp,13854,16920,30774,7.848508033664881,182.129.62.23,80.85.143.225,44499,FIN,1735505942,0.08819669708994171,0
476,4762,ssh,udp,8936,10016,18952,3.979840403191936,183.55.207.14,32.161.243.56,40499,SYN,1735505942,0.043755371625570055,0
329,4168,ssh,udp,10065,18909,28974,6.951535508637236,234.76.180.107,171.63.77.241,40787,ACK,1735505942,0.03504496026251366,0
390,1679,http,udp,7826,19119,26945,16.048243001786776,195.219.11.140,62.18.204.151,11893,ACK,1735505942,0.05826691081416513,0
174,413,http,tcp,7878,18131,26009,62.97578692493947,58.12.146.106,217.58.184.198,14396,FIN,1735505942,0.0538023292702115,0
480,3127,http,tcp,10026,9699,19725,6.307962903741605,66.10.233.83,67.193.138.174,62531,FIN,1735505942,0.004859060635789992,0
233,1413,ftp,tcp,17011,13184,30195,21.369426751592357,150.228.207.1,153.249.15.205,1953,SYN,1735505942,0.051235514434076895,0
78,4312,ssh,udp,8845,18514,27359,6.344851576994434,160.95.103.23,146.158.190.155,40979,FIN,1735505942,0.04800819173867728,0
216,772,ssh,udp,15564,6017,21581,27.954663212435232,70.180.130.176,208.63.176.157,29855,RST,1735505942,0.08676380805052432,0
442,4259,ftp,udp,19756,15344,35100,8.241371213899976,232.152.154.27,108.192.212.28,48723,ACK,1735505942,0.07233723589330887,0
354,3577,ftp,tcp,12908,12058,24966,6.979591836734694,225.137.78.63,205.155.133.120,36293,SYN,1735505942,0.07316734530657377,0
107,2338,ssh,udp,19716,10387,30103,12.875534644995723,49.245.143.135,67.62.86.162,26914,FIN,1735505942,0.0822964027778503,0
484,3627,ssh,udp,11388,17691,29079,8.017369727047146,146.66.23.16,201.130.30.208,6468,FIN,1735505942,0.07058825259355307,0
478,2685,http,tcp,10411,13534,23945,8.91806331471136,31.90.57.83,238.244.220.210,18083,ACK,1735505942,0.028726711723114685,0
485,2798,ftp,udp,5269,15573,20842,7.448892065761258,22.219.49.106,122.122.223.118,58898,URG,1735505942,0.04517790347811566,0
203,3600,ftp,tcp,11927,5419,17346,4.818333333333333,23.8.249.185,247.140.89.83,20122,URG,1735505942,0.0032932571539626035,0
80,3980,http,udp,11611,6869,18480,4.64321608040201,147.219.106.51,195.208.216.174,34719,ACK,1735505942,0.04316343204592801,0
265,774,ftp,tcp,15799,15793,31592,40.81653746770026,32.196.51.111,246.44.115.120,21578,ACK,1735505942,0.06596966789492735,0
305,4747,ssh,udp,14165,10884,25049,5.27680640404466,6.56.100.28,250.144.143.21,65010,FIN,1735505942,0.07861433249657503,0
448,3303,ssh,tcp,18386,19571,37957,11.491674235543446,92.150.131.151,181.251.102.64,39454,FIN,1735505942,0.04728775134999879,0
126,3026,ssh,tcp,11997,5672,17669,5.839061467283543,128.74.195.9,77.241.195.8,48968,URG,1735505942,0.06607168107573345,0
157,3147,ftp,udp,6151,6594,12745,4.049888782967906,85.28.55.138,31.74.209.216,6465,SYN,1735505942,0.037257951048403584,0
408,1292,http,tcp,14530,9766,24296,18.804953560371516,152.169.52.70,113.255.193.254,3010,RST,1735505942,0.033578408840866956,0
441,3063,ssh,tcp,6843,9830,16673,5.443356186745021,199.56.84.203,0.55.208.81,45250,FIN,1735505942,0.024973558692109245,0
134,2820,ftp,tcp,6338,10907,17245,6.115248226950355,232.191.139.209,123.41.78.2,20715,ACK,1735505942,0.06751185464854875,0
467,2893,http,udp,7333,6866,14199,4.908053923263049,138.37.193.69,178.236.202.87,3123,FIN,1735505942,0.08266383556218518,0
352,2912,ftp,udp,16579,5163,21742,7.466346153846154,250.244.208.240,73.222.230.73,13412,URG,1735505942,0.037371335958130615,0
192,186,ssh,udp,5694,18021,23715,127.5,190.36.92.54,232.215.99.222,48869,ACK,1735505942,0.07582908676980525,0
332,4650,http,udp,14966,12305,27271,5.8647311827956985,22.85.143.139,9.10.220.51,18519,ACK,1735505942,0.04986419961639658,0
112,1820,http,udp,18003,10736,28739,15.79065934065934,164.220.125.4,16.87.24.77,23759,URG,1735505942,0.022026844239112955,0
323,3765,http,udp,14575,17647,32222,8.558300132802124,111.12.16.141,181.15.248.228,15511,ACK,1735505942,0.036630850776523186,0
335,4785,ssh,tcp,7465,17010,24475,5.114942528735632,120.187.176.173,3.43.0.21,23693,RST,1735505942,0.06749309163990784,0
337,944,ftp,tcp,13378,16116,29494,31.24364406779661,179.217.215.157,213.192.30.137,58535,SYN,1735505942,0.05520481159987095,0
407,540,ftp,tcp,17409,14285,31694,58.69259259259259,200.215.40.138,52.144.219.150,59821,ACK,1735505942,0.06787174633356231,0
491,4303,http,tcp,5828,5792,11620,2.7004415524052985,87.210.173.140,51.56.230.75,62415,SYN,1735505942,0.08099739117350292,0
395,1255,http,udp,14418,9627,24045,19.159362549800797,217.115.229.180,207.85.87.236,19769,SYN,1735505942,0.0016669494319377478,0
81,3288,http,udp,9456,13785,23241,7.068430656934306,233.60.3.171,206.164.175.49,37628,RST,1735505942,0.03552452230900295,0
379,2655,http,udp,6888,18601,25489,9.600376647834276,156.72.133.63,238.17.185.72,12248,SYN,1735505942,0.03015829798091606,0
84,4297,http,tcp,14946,18245,33191,7.724226204328601,132.103.188.95,193.28.191.104,47419,RST,1735505942,0.05857378954103627,0
153,3528,ftp,udp,13490,12928,26418,7.488095238095238,242.169.134.247,140.82.162.153,29256,RST,1735505942,0.04772146852349175,0
117,3952,ftp,tcp,15205,11493,26698,6.755566801619433,119.67.158.169,157.250.227.134,26559,ACK,1735505942,0.047125162358786,0
294,4748,http,tcp,16099,6265,22364,4.710193765796125,114.197.56.14,199.243.234.1,35161,ACK,1735505942,0.06312554253409547,0
464,157,ftp,tcp,17167,7861,25028,159.4140127388535,58.156.30.15,175.33.33.253,24631,SYN,1735505942,0.014013574044551447,0
477,1524,http,udp,5291,5263,10554,6.925196850393701,199.66.116.87,141.10.245.55,12126,RST,1735505942,0.008699954168059788,0
323,2930,http,udp,13157,17262,30419,10.381911262798635,51.217.21.255,168.210.49.131,1534,FIN,1735505942,0.023402288020282692,0
284,1052,http,udp,17775,9017,26792,25.46768060836502,254.117.108.202,9.131.64.184,23687,RST,1735505942,0.09499300699905888,0
143,3443,ssh,udp,16517,7515,24032,6.979959337786814,73.207.136.60,56.247.169.115,37565,URG,1735505942,0.007647801846946279,0
139,685,ftp,udp,8367,19195,27562,40.236496350364966,44.152.158.106,198.90.151.231,17414,URG,1735505942,0.036527545153536005,0
431,4999,ftp,tcp,12588,18359,30947,6.190638127625525,215.128.235.211,170.215.91.96,42518,SYN,1735505942,0.08100675718289607,0
61,2959,ssh,tcp,14544,17336,31880,10.773910104765124,251.30.131.208,67.159.216.176,29487,RST,1735505942,0.06147463253244914,0
238,748,ftp,tcp,11284,6779,18063,24.148395721925134,131.176.166.69,225.245.124.214,52541,FIN,1735505942,0.06601629810785721,0
433,1425,ssh,udp,17224,18372,35596,24.979649122807018,108.222.226.132,185.80.206.15,29056,ACK,1735505942,0.03024859037933525,0
254,3889,ssh,udp,5187,17096,22283,5.729750578554898,45.126.247.218,209.80.7.96,47991,ACK,1735505942,0.03346004352816758,0
50,3635,ftp,udp,12025,12025,24050,6.616231086657496,241.98.102.104,20.171.217.52,24639,SYN,1735505942,0.028420548844494076,0
440,4815,ssh,tcp,19239,19241,38480,7.991692627206646,7.143.229.203,4.211.169.196,55990,SYN,1735505942,0.0824558726099133,0
496,350,http,udp,7749,18977,26726,76.36,246.150.255.128,162.42.113.72,13149,ACK,1735505942,0.037259732706719,0
486,372,ssh,udp,17410,7950,25360,68.17204301075269,108.11.227.110,244.236.14.221,2338,ACK,1735505942,0.03757497396795654,0
242,525,ftp,udp,16750,14615,31365,59.74285714285714,227.106.174.69,231.112.192.70,20101,ACK,1735505942,0.08798493198185392,0
451,1719,ftp,udp,7483,11644,19127,11.126817917393833,93.181.119.241,246.250.227.134,35891,URG,1735505942,0.09010344234910447,0
155,3068,ftp,tcp,19509,5623,25132,8.191655801825293,25.48.150.70,32.1.223.85,24316,SYN,1735505942,0.0029583067712583237,0
152,4526,ssh,tcp,18061,14398,32459,7.17167476800707,101.52.65.76,43.163.231.151,32179,SYN,1735505942,0.050888607912322685,0
132,2708,ftp,udp,15607,15355,30962,11.433530280649926,65.105.166.133,233.120.117.55,39263,URG,1735505942,0.06534697587338319,0
328,993,ssh,tcp,7354,16952,24306,24.477341389728096,56.211.209.16,189.198.172.255,34012,FIN,1735505942,0.09965472615745524,0
369,4716,ftp,udp,6221,16819,23040,4.885496183206107,253.85.92.75,15.222.139.230,23907,URG,1735505942,0.03886616149172113,0
377,2024,ssh,udp,7742,18992,26734,13.208498023715414,28.215.81.26,215.113.255.98,35980,ACK,1735505942,0.04352032569895438,0
484,132,ftp,udp,13552,16474,30026,227.46969696969697,149.106.175.149,96.130.253.155,7768,URG,1735505942,0.03800527132051267,0
360,981,http,tcp,16955,14807,31762,32.37716615698267,226.68.208.112,24.159.151.135,32896,FIN,1735505942,0.06855458029882432,0
413,236,ssh,udp,15765,19858,35623,150.9449152542373,56.70.236.95,133.43.87.254,41738,SYN,1735505942,0.057604036834489815,0
55,508,ftp,tcp,5857,16201,22058,43.42125984251968,117.239.241.142,122.66.57.20,12245,ACK,1735505942,0.004488339954666409,0
150,2303,ssh,tcp,7527,6980,14507,6.299174989144594,66.107.179.151,120.221.29.16,52486,FIN,1735505942,0.06970333846978576,0
336,2801,http,udp,5782,18080,23862,8.519100321313816,72.109.54.231,215.21.247.33,52447,ACK,1735505942,0.07675246323728474,0
424,2166,ftp,tcp,10290,17440,27730,12.802400738688828,46.29.86.94,4.229.188.148,12972,ACK,1735505942,0.02464811908589396,0
353,1784,ssh,tcp,8482,5335,13817,7.744955156950673,119.11.15.92,111.129.153.39,30288,ACK,1735505942,0.009176196834908312,0
339,2038,ftp,tcp,12021,5349,17370,8.52306182531894,221.3.140.61,106.1.2.21,28470,ACK,1735505942,0.08550619401503143,0
138,2742,ftp,udp,17649,5660,23309,8.50072939460248,42.195.31.156,79.79.38.208,36651,ACK,1735505942,0.001385072693856071,0
233,1864,ssh,tcp,6277,9746,16023,8.596030042918455,42.60.84.65,84.139.134.84,22680,ACK,1735505942,0.05680760707404658,0
394,2666,ssh,udp,16223,12243,28466,10.67741935483871,231.220.54.142,215.199.13.91,15318,ACK,1735505942,0.006911746780263484,0
408,2427,ftp,udp,13965,5679,19644,8.093943139678615,172.147.151.24,112.109.37.14,4773,RST,1735505942,0.0851367399518968,0
478,503,ssh,tcp,17848,10005,27853,55.37375745526839,181.99.70.23,207.93.42.144,64933,ACK,1735505942,0.032381835730932285,0
377,4898,http,udp,17311,10200,27511,5.616782360146999,250.12.129.225,39.166.186.93,53303,SYN,1735505942,0.012621247375871447,0
281,804,ssh,udp,13951,18149,32100,39.92537313432836,79.11.244.170,26.223.232.93,24276,FIN,1735505942,0.09440670051475605,0
269,363,http,tcp,13340,14884,28224,77.75206611570248,243.106.114.87,103.104.0.254,15024,FIN,1735505942,0.013951644375220885,0
347,4426,http,tcp,17581,12620,30201,6.823542702214189,32.167.190.82,179.32.28.205,36829,RST,1735505942,0.02680690950491458,0
61,1563,ftp,tcp,7166,5364,12530,8.01663467690339,101.179.159.136,134.170.80.163,22279,ACK,1735505942,0.006999953594106045,0
295,3524,ftp,udp,7305,5272,12577,3.5689557321225878,172.200.94.170,160.185.198.131,15252,ACK,1735505942,0.02321238534071184,0
259,2095,http,tcp,6156,6750,12906,6.160381861575179,51.151.187.116,138.202.96.42,24642,ACK,1735505942,0.08501126253602613,0
184,2351,http,tcp,18584,6348,24932,10.60484900042535,249.114.53.187,152.224.114.224,65486,ACK,1735505942,0.06711037872442237,0
215,1060,ftp,udp,8645,18463,27108,25.57358490566038,221.91.99.150,165.128.230.96,27322,FIN,1735505942,0.06972500111696299,0
403,1051,ftp,tcp,11137,6498,17635,16.779257849666983,155.18.152.93,1.241.231.56,3398,URG,1735505942,0.049263170650725566,0
382,3557,ssh,tcp,6583,9214,15797,4.4411020522912565,84.224.0.88,254.254.166.241,49883,ACK,1735505942,0.0974446877264933,0
219,2563,http,udp,12231,14716,26947,10.513850955911042,32.122.205.242,205.108.24.228,37927,ACK,1735505942,0.06190044432045691,0
104,707,http,tcp,16067,14147,30214,42.735502121640735,70.36.131.26,140.148.168.52,17782,SYN,1735505942,0.029416662454295573,0
